Date,Open,High,Low,Close,Volume,Adj_Close
2017-03-15,20450,20450,20450,20450,0,20450
2017-03-16,20450,20450,20450,20450,0,20450
2017-03-17,20450,20450,20450,20450,0,20450
2017-03-20,20450,20450,20450,20450,0,20450
2017-03-21,20450,20450,20450,20450,0,20450
2017-03-22,20450,20450,20450,20450,0,20450
2017-03-23,20450,20450,20450,20450,0,20450
2017-03-24,20450,20450,20450,20450,0,20450
2017-03-27,20450,20450,20450,20450,0,20450
2017-03-28,20450,20450,20450,20450,0,20450
2017-03-29,20450,20450,20450,20450,0,20450
2017-03-30,20450,20450,20450,20450,0,20450
2017-03-31,20450,20450,20450,20450,0,20450
2017-04-03,20450,20450,20450,20450,0,20450
2017-04-04,20450,20450,20450,20450,0,20450
2017-04-05,20450,20450,20450,20450,0,20450
2017-04-06,20450,20450,20450,20450,0,20450
2017-04-07,20450,20450,20450,20450,0,20450
2017-04-10,20450,20450,20450,20450,0,20450
2017-04-11,20450,20450,20450,20450,0,20450
2017-04-12,20450,20450,20450,20450,0,20450
2017-04-13,20450,20450,20450,20450,0,20450
2017-04-14,20450,20450,20450,20450,0,20450
2017-04-17,20450,20450,20450,20450,0,20450
2017-04-18,20450,20450,20450,20450,0,20450
2017-04-19,20450,20450,20450,20450,0,20450
2017-04-20,20450,20450,20450,20450,0,20450
2017-04-21,20450,20450,20450,20450,0,20450
2017-04-24,20450,20450,20450,20450,0,20450
2017-04-25,20450,20450,20450,20450,0,20450
2017-04-26,20450,20450,20450,20450,0,20450
2017-04-27,20450,20450,20450,20450,0,20450
2017-04-28,20450,20450,20450,20450,0,20450
2017-05-02,20450,20450,20450,20450,0,20450
2017-05-04,20450,20450,20450,20450,0,20450
2017-05-08,20450,20450,20450,20450,0,20450
2017-05-10,20450,20450,20450,20450,0,20450
2017-05-11,20450,20450,20450,20450,0,20450
2017-05-12,20450,20450,20450,20450,0,20450
2017-05-15,20450,20450,20450,20450,0,20450
2017-05-16,20450,20450,20450,20450,0,20450
2017-05-17,20450,20450,20450,20450,0,20450
2017-05-18,20450,20450,20450,20450,0,20450
2017-05-19,20450,20450,20450,20450,0,20450
2017-05-22,20450,20450,20450,20450,0,20450
2017-05-23,20450,20450,20450,20450,0,20450
2017-05-24,20450,20450,20450,20450,0,20450
2017-05-25,20450,20450,20450,20450,0,20450
2017-05-26,20450,20450,20450,20450,0,20450
2017-05-29,20450,20450,20450,20450,0,20450
2017-05-30,20450,20450,20450,20450,0,20450
2017-05-31,20450,20450,20450,20450,0,20450
2017-06-01,20450,20450,20450,20450,0,20450
2017-06-02,20450,20450,20450,20450,0,20450
2017-06-05,20450,20450,20450,20450,0,20450
2017-06-07,20450,20450,20450,20450,0,20450
2017-06-08,20450,20450,20450,20450,0,20450
2017-06-09,20450,20450,20450,20450,0,20450
2017-06-12,20450,20450,20450,20450,0,20450
2017-06-13,20450,20450,20450,20450,0,20450
2017-06-14,20450,20450,20450,20450,0,20450
2017-06-15,20450,20450,20450,20450,0,20450
2017-06-16,20450,20450,20450,20450,0,20450
2017-06-19,20450,20450,20450,20450,0,20450
2017-06-20,20450,20450,20450,20450,0,20450
2017-06-21,20450,20450,20450,20450,0,20450
2017-06-22,20450,20450,20450,20450,0,20450
2017-06-23,20450,20450,20450,20450,0,20450
2017-06-26,20450,20450,20450,20450,0,20450
2017-06-27,20450,20450,20450,20450,0,20450
2017-06-28,20450,20450,20450,20450,0,20450
2017-06-29,20450,20450,20450,20450,0,20450
2017-06-30,20450,20450,20450,20450,0,20450
2017-07-03,20450,20450,20450,20450,0,20450
2017-07-04,20450,20450,20450,20450,0,20450
2017-07-05,20450,20450,20450,20450,0,20450
2017-07-06,20450,20450,20450,20450,0,20450
2017-07-07,20450,20450,20450,20450,0,20450
2017-07-10,20450,20450,20450,20450,0,20450
2017-07-11,20450,20450,20450,20450,0,20450
2017-07-12,20450,20450,20450,20450,0,20450
2017-07-13,20450,20450,20450,20450,0,20450
2017-07-14,20450,20450,20450,20450,0,20450
2017-07-17,20450,20450,20450,20450,0,20450
2017-07-18,20450,20450,20450,20450,0,20450
2017-07-19,20450,20450,20450,20450,0,20450
2017-07-20,20450,20450,20450,20450,0,20450
2017-07-21,20450,20450,20450,20450,0,20450
2017-07-24,20450,20450,20450,20450,0,20450
2017-07-25,20450,20450,20450,20450,0,20450
2017-07-26,20450,20450,20450,20450,0,20450
2017-07-27,20450,20450,20450,20450,0,20450
2017-07-28,20450,20450,20450,20450,0,20450
2017-07-31,20450,20450,20450,20450,0,20450
2017-08-01,20450,20450,20450,20450,0,20450
2017-08-02,20450,20450,20450,20450,0,20450
2017-08-03,20450,20450,20450,20450,0,20450
2017-08-04,20450,20450,20450,20450,0,20450
2017-08-07,20450,20450,20450,20450,0,20450
2017-08-08,20450,20450,20450,20450,0,20450
2017-08-09,20450,20450,20450,20450,0,20450
2017-08-10,20450,20450,20450,20450,0,20450
2017-08-11,20450,20450,20450,20450,0,20450
2017-08-14,20450,20450,20450,20450,0,20450
2017-08-16,20450,20450,20450,20450,0,20450
2017-08-17,20450,20450,20450,20450,0,20450
2017-08-18,20450,20450,20450,20450,0,20450
2017-08-21,20450,20450,20450,20450,0,20450
2017-08-22,20450,20450,20450,20450,0,20450
2017-08-23,20450,20450,20450,20450,0,20450
2017-08-24,20450,20450,20450,20450,0,20450
2017-08-25,20450,20450,20450,20450,0,20450
2017-08-28,20450,20450,20450,20450,0,20450
2017-08-29,20450,20450,20450,20450,0,20450
2017-08-30,20450,20450,20450,20450,0,20450
2017-08-31,20450,20450,20450,20450,0,20450
2017-09-01,20450,20450,20450,20450,0,20450
2017-09-04,20450,20450,20450,20450,0,20450
2017-09-05,20450,20450,20450,20450,0,20450
2017-09-06,20450,20450,20450,20450,0,20450
2017-09-07,20450,20450,20450,20450,0,20450
2017-09-08,20450,20450,20450,20450,0,20450
2017-09-11,20450,20450,20450,20450,0,20450
2017-09-12,20450,20450,20450,20450,0,20450
2017-09-13,20450,20450,20450,20450,0,20450
2017-09-14,20450,20450,20450,20450,0,20450
2017-09-15,20450,20450,20450,20450,0,20450
2017-09-18,20450,20450,20450,20450,0,20450
2017-09-19,20450,20450,20450,20450,0,20450
2017-09-20,20450,20450,20450,20450,0,20450
2017-09-21,20450,20450,20450,20450,0,20450
2017-09-25,20450,20450,20450,20450,0,20450
2017-09-26,20450,20450,20450,20450,0,20450
2017-09-27,20450,20450,20450,20450,0,20450
2017-09-28,20450,20450,20450,20450,0,20450
2017-09-29,20450,20450,20450,20450,0,20450
2017-10-10,20450,20450,20450,20450,0,20450
2017-10-11,20450,20450,20450,20450,0,20450
2017-10-12,20450,20450,20450,20450,0,20450
2017-10-13,20450,20450,20450,20450,0,20450
2017-10-16,20450,20450,20450,20450,0,20450
2017-10-17,20450,20450,20450,20450,0,20450
2017-10-18,20450,20450,20450,20450,0,20450
2017-10-19,20450,20450,20450,20450,0,20450
2017-10-20,20450,20450,20450,20450,0,20450
2017-10-23,20450,20450,20450,20450,0,20450
2017-10-24,20450,20450,20450,20450,0,20450
2017-10-25,20450,20450,20450,20450,0,20450
2017-10-26,20450,20450,20450,20450,0,20450
2017-10-27,20450,20450,20450,20450,0,20450
2017-10-30,20450,20450,20450,20450,0,20450
2017-10-31,20450,20450,20450,20450,0,20450
2017-11-01,20450,20450,20450,20450,0,20450
2017-11-02,20450,20450,20450,20450,0,20450
2017-11-03,20450,20450,20450,20450,0,20450
2017-11-06,20450,20450,20450,20450,0,20450
2017-11-07,20450,20450,20450,20450,0,20450
2017-11-08,20450,20450,20450,20450,0,20450
2017-11-09,20450,20450,20450,20450,0,20450
2017-11-10,20450,20450,20450,20450,0,20450
2017-11-13,20450,20450,20450,20450,0,20450
2017-11-14,20450,20450,20450,20450,0,20450
2017-11-15,20450,20450,20450,20450,0,20450
2017-11-16,9100,9650,8950,9500,1442353,9500
2017-11-17,9500,9500,9500,9500,0,9500
2017-11-20,9500,9500,9500,9500,0,9500
2017-11-21,9500,9500,9500,9500,0,9500
2017-11-22,9500,9500,9500,9500,0,9500
2017-11-23,9500,9500,9500,9500,0,9500
2017-11-24,9500,9500,9500,9500,0,9500
2017-11-27,9500,9500,9500,9500,0,9500
2017-11-28,9500,9500,9500,9500,0,9500
2017-11-29,9500,9500,9500,9500,0,9500
2017-11-30,9500,9500,9500,9500,0,9500
2017-12-01,9500,9500,9500,9500,0,9500
2017-12-04,9500,9500,9500,9500,0,9500
2017-12-05,9500,9500,9500,9500,0,9500
2017-12-06,9500,9500,9500,9500,0,9500
2017-12-07,9500,9500,9500,9500,0,9500
2017-12-08,9500,9500,9500,9500,0,9500
2017-12-11,9500,9500,9500,9500,0,9500
2017-12-12,9500,9500,9500,9500,0,9500
2017-12-13,9500,9500,9500,9500,0,9500
2017-12-14,9500,9500,9500,9500,0,9500
2017-12-15,9500,9500,9500,9500,0,9500
2017-12-18,9500,9500,9500,9500,0,9500
2017-12-19,9500,9500,9500,9500,0,9500
2017-12-21,9500,9500,9500,9500,0,9500
2017-12-22,9500,9500,9500,9500,0,9500
2017-12-26,9500,9500,9500,9500,0,9500
2017-12-27,9500,9500,9500,9500,0,9500
2017-12-28,9500,9500,9500,9500,0,9500
2018-01-01,9500,9500,9500,9500,0,9500
2018-01-02,9500,9500,9500,9500,0,9500
2018-01-03,9500,9500,9500,9500,0,9500
2018-01-04,9500,9500,9500,9500,0,9500
2018-01-05,9500,9500,9500,9500,0,9500
2018-01-08,9500,9500,9500,9500,0,9500
2018-01-09,9500,9500,9500,9500,0,9500
2018-01-10,9500,9500,9500,9500,0,9500
2018-01-11,9500,9500,9500,9500,0,9500
2018-01-12,9500,9500,9500,9500,0,9500
2018-01-15,10950,11300,10700,11300,475694,11300
2018-01-16,11450,12300,10950,11550,866351,11550
2018-01-17,11650,12900,11300,12900,1328932,12900
2018-01-18,12850,13400,12300,13150,976926,13150
2018-01-19,12900,13400,12400,12500,641622,12500
2018-01-22,12400,12700,12050,12350,317847,12350
2018-01-23,12450,12500,12100,12400,232905,12400
2018-01-24,12400,12750,12250,12300,261725,12300
2018-01-25,12250,13450,12200,13100,669854,13100
2018-01-26,13100,13200,12700,12900,260090,12900
2018-01-29,12900,13750,12850,13450,590446,13450
2018-01-30,13650,13800,13000,13550,447660,13550
2018-01-31,13450,14300,12500,12800,788177,12800
2018-02-01,12950,12950,11800,11900,549283,11900
2018-02-02,11800,12900,10700,12300,1032685,12300
2018-02-05,12000,13500,11800,12450,1080323,12450
2018-02-06,11700,12350,11500,12000,605955,12000
2018-02-07,12350,12950,11150,11650,1259646,11650
2018-02-08,11600,11950,11200,11750,342360,11750
2018-02-09,11150,11450,10900,10950,488884,10950
2018-02-12,11150,11450,10800,10900,195775,10900
2018-02-13,11000,11150,10400,10400,261778,10400
2018-02-14,10250,11250,10150,10900,442647,10900
2018-02-19,10800,11200,10750,11000,149839,11000
2018-02-20,11050,11150,10600,10750,197990,10750
2018-02-21,10750,10950,10600,10750,147644,10750
2018-02-22,10800,11200,10550,10750,172919,10750
2018-02-23,10800,13950,10700,12200,5108705,12200
2018-02-26,12750,15700,12350,15500,7283043,15500
2018-02-27,16100,19000,15850,17500,5781420,17500
2018-02-28,17400,19450,16150,17700,3967229,17700
2018-03-02,16900,18450,16250,17200,1712310,17200
2018-03-05,16750,17900,16400,17300,1031511,17300
2018-03-06,17450,19150,17100,17200,1647180,17200
2018-03-08,16150,16700,15600,16200,893344,16200
2018-03-09,16000,16750,15800,16400,571659,16400
2018-03-12,16400,17400,16300,17150,645406,17150
2018-03-13,17200,18500,16750,18200,1115210,18200
2018-03-14,18400,19350,17800,18200,1033639,18200
2018-03-15,18050,18550,17600,18550,492930,18550
2018-03-16,19200,19250,17900,18550,466433,18550
2018-03-19,18200,18200,17450,17650,452744,17650
2018-03-20,17150,17950,16850,17750,394596,17750
2018-03-21,17700,17750,16600,16700,591589,16700
2018-03-22,17000,19350,16850,18150,1679213,18150
2018-03-23,17450,17600,15650,16100,880623,16100
2018-03-26,15900,16900,14850,16850,727610,16850
2018-03-27,17350,18000,16650,16900,505259,16900
2018-03-28,16500,18600,16250,17600,1143076,17600
2018-03-29,18650,18900,17600,17800,1137586,17800
2018-03-30,17900,23100,17550,23100,5520336,23100
2018-04-02,24050,29000,23350,25750,6891589,25750
2018-04-03,25600,26200,21900,23450,4477343,23450
2018-04-04,22700,24400,21500,21900,2508635,21900
2018-04-05,22400,23400,20500,21500,1093,21500
2018-04-06,21300,22750,20800,21950,1517178,21950
2018-04-09,21650,22900,21250,22450,1194237,22450
2018-04-10,22500,23950,22100,23650,1479089,23650
2018-04-11,23950,24500,22850,22900,1353733,22900
2018-04-12,23400,24750,21800,22950,1715311,22950
2018-04-13,22750,29800,21900,27700,7618859,27700
2018-04-16,28900,30600,27450,27850,2820657,27850
2018-04-17,26650,26800,23750,24200,2733164,24200
2018-04-18,23750,29400,22700,25250,6460349,25250
2018-04-19,24400,24600,21850,22400,1530105,22400
2018-04-20,22400,23200,21350,21850,1048004,21850
2018-04-23,21900,22000,19500,20250,1445347,20250
2018-04-24,19500,23350,19350,19800,2177808,19800
2018-04-25,19800,20900,19600,20500,538322,20500
2018-04-26,21050,21950,20950,21300,710699,21300
2018-04-27,21300,22550,20850,22100,703327,22100
2018-04-30,22400,22700,20050,20950,776867,20950
2018-05-02,20000,21200,19000,19500,864084,19500
2018-05-03,21550,22100,19500,19750,888318,19750
2018-05-04,19500,19650,18500,18600,570570,18600
2018-05-08,18700,19150,16750,16750,572812,16750
2018-05-09,17100,20900,16200,18600,2374507,18600
2018-05-10,18250,18300,17500,17900,469358,17900
2018-05-11,18050,18750,17700,18000,374741,18000
2018-05-14,18000,18300,16800,17550,556752,17550
2018-05-15,17800,18100,17100,17300,325633,17300
2018-05-16,17450,18150,17200,17350,529970,17350
2018-05-17,17600,17850,17150,17300,183653,17300
2018-05-18,17100,17550,16850,17200,271176,17200
2018-05-21,17350,18350,17100,17700,352138,17700
2018-05-23,17900,18000,17000,17050,342329,17050
2018-05-24,17200,17350,16900,17250,234328,17250
2018-05-25,17000,18100,16950,17750,471518,17750
2018-05-28,17100,17400,16650,17200,504144,17200
2018-05-29,17400,17400,16850,16850,302011,16850
2018-05-30,16950,17000,15900,16300,487714,16300
2018-05-31,16450,16450,15800,16350,279001,16350
2018-06-01,16550,18100,16250,17800,671451,17800
2018-06-04,17950,18750,17500,17800,569638,17800
2018-06-05,18150,18950,17700,18700,674659,18700
2018-06-07,18850,19150,18250,18500,391641,18500
2018-06-08,18250,18300,17250,17800,396577,17800
2018-06-11,17950,18100,17050,17100,187916,17100
2018-06-12,17050,17600,16600,16800,294973,16800
2018-06-14,16650,17200,16300,16800,175068,16800
2018-06-15,17000,17600,16900,16900,178488,16900
2018-06-18,16900,17250,15650,16250,253436,16250
2018-06-19,16000,16350,14950,15150,276056,15150
2018-06-20,15100,16150,14900,15550,259976,15550
2018-06-21,15350,15550,14850,14850,178047,14850
2018-06-22,14700,15400,14000,15400,263666,15400
2018-06-25,16000,16250,15550,15750,261107,15750
2018-06-26,15350,15400,14950,15350,185302,15350
2018-06-27,15350,15650,14950,15000,174105,15000
2018-06-28,14750,14950,14050,14200,223059,14200
2018-06-29,14150,14700,13400,13950,247010,13950
2018-07-02,13950,14150,12900,13000,223126,13000
2018-07-03,13400,13450,12100,12900,289663,12900
2018-07-04,12700,15450,12550,14250,690137,14250
2018-07-05,14100,14250,13200,13450,232104,13450
2018-07-06,13450,15550,12900,14000,678632,14000
2018-07-09,14050,15100,14000,14250,293389,14250
2018-07-10,14450,14650,14150,14500,116532,14500
2018-07-11,14350,14450,13900,13900,121912,13900
2018-07-12,14000,14200,13500,14100,118061,14100
2018-07-13,13900,14500,13800,14350,111846,14350
2018-07-16,14450,14600,14250,14350,85148,14350
2018-07-17,14300,14650,14250,14300,93302,14300
2018-07-18,14400,14500,13500,13600,237683,13600
2018-07-19,13600,13850,13000,13150,150923,13150
2018-07-20,13150,13400,12850,13050,120560,13050
2018-07-23,12950,13150,11800,11800,214966,11800
2018-07-24,11700,12350,11500,11900,146884,11900
2018-07-26,11200,11450,10700,11300,216877,11300
2018-07-27,11150,11800,11150,11750,123369,11750
2018-07-30,11550,12500,11450,12100,163072,12100
2018-07-31,12000,12300,11750,12300,95648,12300
2018-08-01,12300,12900,12200,12750,170935,12750
2018-08-02,12650,12800,12100,12300,98439,12300
2018-08-03,12400,13000,12300,12750,132561,12750
2018-08-06,12950,14350,12900,13200,572021,13200
2018-08-07,13200,13700,12950,13500,151712,13500
2018-08-08,13650,13750,13050,13050,127093,13050
2018-08-09,13150,13800,12900,13650,235104,13650
2018-08-10,13800,14850,13750,14150,495787,14150
2018-08-13,13900,14150,13200,13200,182541,13200
2018-08-14,13350,13600,13050,13400,109544,13400
2018-08-16,12950,13450,12800,13450,77689,13450
2018-08-17,14000,14250,13800,13900,218857,13900
2018-08-20,14250,14600,13900,14050,300034,14050
2018-08-21,14150,14500,14050,14500,220281,14500
2018-08-22,14450,14500,14250,14450,113958,14450
2018-08-23,14500,14650,13800,14400,233486,14400
2018-08-24,14500,15000,14250,14750,278298,14750
2018-08-27,14800,15150,14600,15050,199916,15050
2018-08-28,15350,15450,15050,15150,173113,15150
2018-08-29,15200,15250,14900,15000,109059,15000
2018-08-30,15100,15250,14700,15200,138582,15200
2018-08-31,15300,16000,15200,15800,373980,15800
2018-09-03,15800,16050,15450,15750,225634,15750
2018-09-04,15700,15850,15550,15850,119113,15850
2018-09-05,15900,15900,15300,15300,161219,15300
2018-09-06,15150,15600,14750,15550,197464,15550
2018-09-07,15550,15550,14850,14950,145128,14950
2018-09-10,14950,15100,14150,14200,210548,14200
2018-09-11,14100,14650,14050,14350,123006,14350
2018-09-12,14350,15300,14100,15300,330916,15300
2018-09-13,15350,15550,14900,15000,158169,15000
2018-09-14,15150,15350,14700,15100,161181,15100
2018-09-17,15000,15500,14800,15000,174775,15000
2018-09-18,14700,15350,14500,15350,221838,15350
2018-09-19,15800,16000,15350,15550,387492,15550
2018-09-20,15700,16250,15300,15300,586803,15300
2018-09-21,15500,15750,15250,15450,173181,15450
2018-09-27,15250,15800,15050,15700,230326,15700
2018-09-28,15850,17100,15600,16300,720821,16300
2018-10-01,16500,17300,15900,16250,513470,16250
2018-10-02,16250,16800,15100,15250,326792,15250
2018-10-04,15250,15500,14500,14850,209319,14850
2018-10-05,14600,15000,13950,14200,244358,14200
2018-10-08,13900,14300,13500,13500,151768,13500
2018-10-10,13400,13600,12700,12800,202312,12800
2018-10-11,12100,12550,11850,12050,235874,12050
2018-10-12,11800,13100,11800,12900,293350,12900
2018-10-15,12900,13150,12200,12350,131648,12350
2018-10-16,12350,12800,12300,12550,107944,12550
2018-10-17,12950,13150,12300,12550,133765,12550
2018-10-18,12450,12750,12200,12450,71420,12450
2018-10-19,12250,12700,12150,12600,74629,12600
2018-10-22,12600,12750,12350,12550,71436,12550
2018-10-23,12500,12650,11850,11900,104711,11900
2018-10-24,12100,12250,10900,11250,121997,11250
2018-10-25,10750,11050,10350,10900,194396,10900
2018-10-26,11050,11100,10250,10400,146825,10400
2018-10-29,10150,10650,9900,9910,171406,9910
2018-10-30,9610,10350,9560,10350,182302,10350
2018-10-31,10550,10550,10050,10350,86374,10350
2018-11-01,10450,11100,10400,10450,144349,10450
2018-11-02,11000,11500,10950,11350,194391,11350
2018-11-05,11350,11950,11050,11750,121800,11750
2018-11-06,12000,12450,11800,12050,166601,12050
2018-11-07,12100,12350,11800,11900,133630,11900
2018-11-08,12050,12200,11850,11850,78315,11850
2018-11-09,12000,12000,11050,11500,109257,11500
2018-11-12,11200,11450,10550,10550,136140,10550
2018-11-13,10150,11150,10000,11100,171237,11100
2018-11-14,10950,11400,10900,11150,80159,11150
2018-11-15,10900,11400,10800,11300,120183,11300
2018-11-16,11350,11950,11250,11950,119695,11950
2018-11-19,11950,12400,11900,12200,107161,12200
2018-11-20,11900,12450,11700,12400,112200,12400
2018-11-21,12150,12600,11900,12450,85455,12450
2018-11-22,12500,13150,12300,12700,203438,12700
2018-11-23,12850,12950,12250,12350,110686,12350
2018-11-26,12400,12700,12150,12700,78286,12700
2018-11-27,12850,13000,12600,12750,84841,12750
2018-11-28,12950,13300,12600,12750,222490,12750
2018-11-29,13000,13150,12200,12350,114806,12350
2018-11-30,12200,12500,12050,12250,65980,12250
2018-12-03,12350,12700,12200,12450,89371,12450
2018-12-04,12400,12550,12200,12300,70316,12300
2018-12-05,12000,12150,11650,11700,152649,11700
2018-12-06,11700,11700,11000,11150,129772,11150
2018-12-07,11350,11500,11150,11400,54882,11400
2018-12-10,11100,11350,10950,11100,49680,11100
2018-12-11,11400,11400,10850,10900,64086,10900
2018-12-12,10750,11150,10750,11000,67576,11000
2018-12-13,11000,11300,10750,11000,66378,11000
2018-12-14,11000,11200,10300,10450,167546,10450
2018-12-17,10250,10350,9950,10050,145291,10050
2018-12-18,9730,10250,9730,10000,101466,10000
2018-12-19,9940,10550,9940,10400,113060,10400
2018-12-20,10300,10650,10100,10200,67108,10200
2018-12-21,10150,10450,10100,10300,62990,10300
2018-12-24,10400,10500,9980,10100,109128,10100
2018-12-26,9900,11650,9810,11600,719711,11600
2018-12-27,11750,12150,11250,11750,406817,11750
2018-12-28,11950,12450,11800,12350,146640,12350
2019-01-02,12600,13200,12150,12350,211976,12350
2019-01-03,12400,12700,11700,11850,150806,11850
2019-01-04,11650,12450,11300,12350,156165,12350
2019-01-07,12650,12700,12050,12200,110733,12200
2019-01-08,12350,12350,11700,11850,104933,11850
2019-01-09,11850,12050,11550,12000,181724,12000
2019-01-10,12200,12350,11600,12050,138627,12050
2019-01-11,12150,12300,11800,12000,87985,12000
2019-01-14,11850,12050,11750,11900,72279,11900
2019-01-15,12000,12000,11700,11900,89741,11900
2019-01-16,11800,11900,11400,11450,121442,11450
2019-01-17,11250,12050,11250,11950,233437,11950
2019-01-18,12050,12200,11750,11950,158822,11950
2019-01-21,11950,12450,11850,12200,129534,12200
2019-01-22,12800,13900,12550,13650,1016780,13650
2019-01-23,13550,13550,13000,13100,324651,13100
2019-01-24,13050,13300,12700,12900,210246,12900
2019-01-25,12900,13250,12750,13000,149590,13000
2019-01-28,13150,13450,12800,13150,220138,13150
2019-01-29,13150,14700,12850,13550,1522758,13550
2019-01-30,13500,13550,13000,13050,246181,13050
2019-01-31,12750,13200,12700,12950,238634,12950
2019-02-01,12800,13000,12500,12800,198296,12800
2019-02-07,12850,13000,12300,12800,174184,12800
2019-02-08,12700,13400,12700,13350,221378,13350
2019-02-11,13350,13900,13300,13550,323705,13550
2019-02-12,13450,13500,13150,13300,123663,13300
2019-02-13,13400,13700,13350,13450,222231,13450
2019-02-14,13450,13700,13250,13600,158939,13600
2019-02-15,13650,13650,13200,13450,119611,13450
2019-02-18,13400,13650,13200,13450,123656,13450
2019-02-19,13850,14150,13650,14000,537628,14000
2019-02-20,13900,14000,13700,13700,154314,13700
2019-02-21,13750,13800,13300,13600,146175,13600
2019-02-22,13550,13700,13100,13200,151653,13200
2019-02-25,13300,13600,13100,13250,108608,13250
2019-02-26,13400,13400,12700,12850,429034,12850
2019-02-27,12950,13250,12650,13250,285989,13250
2019-02-28,13300,13600,12700,12700,249924,12700
2019-03-04,13050,14050,12950,13850,448002,13850
2019-03-05,14950,17150,14700,15300,4117419,15300
2019-03-06,15550,16150,15100,16150,822990,16150
2019-03-07,15950,16000,14900,15300,554905,15300
2019-03-08,14900,15200,14500,15050,423024,15050
2019-03-11,14900,15150,14500,15150,246480,15150
2019-03-12,15250,15350,14800,15100,289649,15100
2019-03-13,15100,15250,14600,14650,318334,14650
2019-03-14,14650,15600,14550,15300,506723,15300
2019-03-15,15450,15600,15050,15150,398274,15150
2019-03-18,15300,15900,15300,15450,288183,15450
2019-03-19,15350,15400,14800,14950,247971,14950
2019-03-20,14900,15900,14600,15400,590440,15400
2019-03-21,15300,15400,14800,14950,253192,14950
2019-03-22,15050,15050,14600,14700,195330,14700
2019-03-25,14600,14650,13500,13500,290555,13500
2019-03-26,13700,14100,13500,13850,194153,13850
2019-03-27,13700,14050,13300,13550,187253,13550
2019-03-28,13650,13750,13100,13200,132784,13200
2019-03-29,13200,13500,12350,13150,227440,13150
2019-04-01,13000,13450,12750,13350,167661,13350
2019-04-02,13300,13700,13050,13200,147449,13200
2019-04-03,13200,13550,13050,13150,166238,13150
2019-04-04,13250,14250,13050,13700,488266,13700
2019-04-05,13700,13800,13200,13200,170381,13200
2019-04-08,13100,13250,12800,12800,153069,12800
2019-04-09,12900,12950,12150,12300,349168,12300
2019-04-10,12300,12550,12050,12400,144964,12400
2019-04-11,12350,12350,11900,12150,402684,12150
2019-04-12,12100,12400,11500,11750,479108,11750
2019-04-15,11850,11900,10400,11450,968570,11450
2019-04-16,11400,11850,11100,11850,271940,11850
2019-04-17,11850,12350,11450,11800,639725,11800
2019-04-18,11700,11850,11350,11350,258362,11350
2019-04-19,11350,11650,11350,11550,114654,11550
2019-04-22,11600,12100,11400,12000,277848,12000
2019-04-23,12200,12350,11850,12300,242985,12300
2019-04-24,12200,12300,11900,12050,142446,12050
2019-04-25,12000,12100,11450,11950,108943,11950
2019-04-26,11900,12250,11600,12000,193410,12000
2019-04-29,12250,12400,11950,12000,137243,12000
2019-04-30,12100,12300,11900,12200,175035,12200
2019-05-02,12200,12600,12100,12350,210326,12350
2019-05-03,12500,12700,12200,12350,159387,12350
2019-05-07,12200,12450,12000,12300,136836,12300
2019-05-08,12100,12850,12000,12350,245289,12350
2019-05-09,12350,12350,11600,11700,219582,11700
2019-05-10,11700,12300,11550,11850,211495,11850
2019-05-13,11900,12000,11500,11500,103406,11500
2019-05-14,11100,11600,11100,11300,169228,11300
2019-05-15,11400,11550,11250,11350,110842,11350
2019-05-16,11350,11450,11000,10900,103702,10900
2019-05-17,11050,11200,10800,10850,82784,10850
2019-05-20,10850,11000,10300,10450,121502,10450
2019-05-21,10450,10800,10250,10500,97389,10500
2019-05-22,10600,11000,10500,10900,105793,10900
2019-05-23,11850,11850,10900,10950,269208,10950
2019-05-24,10850,11100,10550,10550,89884,10550
2019-05-27,10600,10750,10250,10500,82623,10500
2019-05-28,10650,10850,10450,10800,104157,10800
2019-05-29,10700,11750,10200,10900,588222,10900
2019-05-31,10800,11300,10650,11200,142585,11200
2019-06-03,11050,11300,10900,10950,100508,10950
2019-06-04,10950,11350,10900,11100,109781,11100
2019-06-05,12200,12750,11250,11300,1480610,11300
2019-06-07,11500,11500,10800,11000,250567,11000
2019-06-10,11100,11250,10900,11000,106748,11000
2019-06-11,11050,11250,10900,11050,144004,11050
2019-06-12,11050,11150,10800,10950,116111,10950
2019-06-13,10950,11950,10900,11250,555207,11250
2019-06-14,11300,11350,10950,11100,172612,11100
2019-06-17,11100,11550,10900,11100,283774,11100
2019-06-18,11000,11150,10700,10800,152552,10800
2019-06-19,10850,11000,10650,10800,131607,10800
2019-06-20,10900,11100,10700,10850,110672,10850
2019-06-21,10850,11250,10650,10900,303246,10900
2019-06-24,11000,11100,10850,10850,109102,10850
2019-06-25,10900,10950,10550,10600,117725,10600
2019-06-26,10450,10650,10350,10400,135797,10400
2019-06-27,10450,10700,9970,10100,224470,10100
2019-06-28,10050,10150,9900,9990,186448,9990
2019-07-01,9950,10300,9950,10100,96545,10100
2019-07-02,10000,10200,9990,10050,79155,10050
2019-07-03,10050,10200,9930,9970,105008,9970
2019-07-04,9940,10000,8710,9240,870452,9240
2019-07-05,8650,9290,8650,9250,152136,9250
2019-07-08,9260,9340,8620,8670,178662,8670
2019-07-09,8770,8800,8340,8340,189409,8340
2019-07-11,8450,8600,8260,8580,117367,8580
2019-07-12,8590,8880,8470,8660,108927,8660
2019-07-15,8740,8740,8440,8470,60079,8470
